OBJECTID,TYPE,STREET ADDRESS,CITY/STATE
29019,Street Lights,9011 BANCROFT AV,"Oakland, CA"
29020,Street Lights,9045 BANCROFT AV,"Oakland, CA"
29021,Street Lights,9211 BANCROFT AV,"Oakland, CA"
29022,Street Lights,9301 BANCROFT AV,"Oakland, CA"
29023,Street Lights,9329 BANCROFT AV,"Oakland, CA"
29024,Street Lights,2460 89TH AV,"Oakland, CA"
29025,Street Lights,2450 90TH AV,"Oakland, CA"
29026,Street Lights,2430 90TH AV,"Oakland, CA"
29027,Street Lights,2406 90TH AV,"Oakland, CA"
29028,Street Lights,2332 90TH AV,"Oakland, CA"
29029,Street Lights,2314 90TH AV,"Oakland, CA"
29030,Street Lights,2272 90TH AV,"Oakland, CA"
29031,Street Lights,2260 90TH AV,"Oakland, CA"
29032,Street Lights,2238 90TH AV,"Oakland, CA"
29033,Street Lights,2200 90TH AV,"Oakland, CA"
29034,Street Lights,9000 SUNNYSIDE ST,"Oakland, CA"
29035,Street Lights,9026 SUNNYSIDE ST,"Oakland, CA"
29036,Street Lights,9080 SUNNYSIDE ST,"Oakland, CA"
29037,Street Lights,9210 SUNNYSIDE ST,"Oakland, CA"
29038,Street Lights,9228 SUNNYSIDE ST,"Oakland, CA"
29039,Street Lights,2130 90TH AV,"Oakland, CA"
29040,Street Lights,2124 90TH AV,"Oakland, CA"
29041,Street Lights,2100 90TH AV,"Oakland, CA"
29042,Street Lights,2040 90TH AV,"Oakland, CA"
29043,Street Lights,2004 90TH AV,"Oakland, CA"
29044,Street Lights,2000 90TH AV,"Oakland, CA"
29045,Street Lights,1930 90TH AV,"Oakland, CA"
29046,Street Lights,8400 BANCROFT AV,"Oakland, CA"
29047,Street Lights,8650 BANCROFT AV,"Oakland, CA"
29048,Street Lights,8670 BANCROFT AV,"Oakland, CA"
29049,Street Lights,8690 BANCROFT AV,"Oakland, CA"
29050,Street Lights,8750 BANCROFT AV,"Oakland, CA"
29051,Street Lights,8790 BANCROFT AV,"Oakland, CA"
29052,Street Lights,8850 BANCROFT AV,"Oakland, CA"
29053,Street Lights,8890 BANCROFT AV,"Oakland, CA"
29054,Street Lights,8950 BANCROFT AV,"Oakland, CA"
29055,Street Lights,8940 BANCROFT AV,"Oakland, CA"
29056,Street Lights,9010 BANCROFT AV,"Oakland, CA"
29057,Street Lights,9026 BANCROFT AV,"Oakland, CA"
29058,Street Lights,9140 BANCROFT AV,"Oakland, CA"
29059,Street Lights,9220 BANCROFT AV,"Oakland, CA"
29060,Street Lights,9230 BANCROFT AV,"Oakland, CA"
29061,Street Lights,9126 BANCROFT AV,"Oakland, CA"
29062,Street Lights,2426 89TH AV,"Oakland, CA"
29063,Street Lights,8920 DOWLING ST,"Oakland, CA"
29064,Street Lights,8912 DOWLING ST,"Oakland, CA"
29065,Street Lights,8856 DOWLING ST,"Oakland, CA"
29066,Street Lights,8828 DOWLING ST,"Oakland, CA"
29067,Street Lights,8800 DOWLING ST,"Oakland, CA"
29068,Street Lights,8730 DOWLING ST,"Oakland, CA"
29069,Street Lights,8704 DOWLING ST,"Oakland, CA"
29070,Street Lights,8660 DOWLING ST,"Oakland, CA"
29071,Street Lights,8654 DOWLING ST,"Oakland, CA"
29072,Street Lights,9436 HILLSIDE ST,"Oakland, CA"
29073,Street Lights,9404 HILLSIDE ST,"Oakland, CA"
29074,Street Lights,9322 HILLSIDE ST,"Oakland, CA"
29075,Street Lights,9310 HILLSIDE ST,"Oakland, CA"
29076,Street Lights,9224 HILLSIDE ST,"Oakland, CA"
29077,Street Lights,9206 HILLSIDE ST,"Oakland, CA"
29078,Street Lights,9054 HILLSIDE ST,"Oakland, CA"
29079,Street Lights,9026 HILLSIDE ST,"Oakland, CA"
29080,Street Lights,9004 HILLSIDE ST,"Oakland, CA"
29081,Street Lights,8924 HILLSIDE ST,"Oakland, CA"
29082,Street Lights,8922 HILLSIDE ST,"Oakland, CA"
29083,Street Lights,8844 HILLSIDE ST,"Oakland, CA"
29084,Street Lights,8830 HILLSIDE ST,"Oakland, CA"
29085,Street Lights,8806 HILLSIDE ST,"Oakland, CA"
29086,Street Lights,8720 HILLSIDE ST,"Oakland, CA"
29087,Street Lights,2614 CHEROKEE AV,"Oakland, CA"
29088,Street Lights,2624 CHEROKEE AV,"Oakland, CA"
29089,Street Lights,2530 CHEROKEE AV,"Oakland, CA"
29090,Street Lights,2624 90TH AV,"Oakland, CA"
29091,Street Lights,2570 90TH AV,"Oakland, CA"
29092,Street Lights,8790 OLIVE ST,"Oakland, CA"
29093,Street Lights,8906 OLIVE ST,"Oakland, CA"
29094,Street Lights,8990 OLIVE ST,"Oakland, CA"
29095,Street Lights,9000 OLIVE ST,"Oakland, CA"
29096,Street Lights,9024 OLIVE ST,"Oakland, CA"
29097,Street Lights,9032 OLIVE ST,"Oakland, CA"
29098,Street Lights,9200 OLIVE ST,"Oakland, CA"
29099,Street Lights,9330 PEACH ST,"Oakland, CA"
29100,Street Lights,9304 PEACH ST,"Oakland, CA"
29101,Street Lights,9236 PEACH ST,"Oakland, CA"
29102,Street Lights,9224 PEACH ST,"Oakland, CA"
29103,Street Lights,9206 PEACH ST,"Oakland, CA"
29104,Street Lights,2336 92ND AV,"Oakland, CA"
29105,Street Lights,8998 MACARTHUR BLVD,"Oakland, CA"
29106,Street Lights,9748 GOLF LINKS RD,"Oakland, CA"
29107,Street Lights,9751 GOLF LINKS RD,"Oakland, CA"
29108,Street Lights,9749 GOLF LINKS RD,"Oakland, CA"
29109,Street Lights,9680 GOLF LINKS RD,"Oakland, CA"
29110,Street Lights,9742 GOLF LINKS RD,"Oakland, CA"
29111,Street Lights,9741 GOLF LINKS RD,"Oakland, CA"
29112,Street Lights,9752 GOLF LINKS RD,"Oakland, CA"
29113,Street Lights,3465 OAK KNOLL BLVD,"Oakland, CA"
29114,Street Lights,2700 98TH AV,"Oakland, CA"
29115,Street Lights,3151 98TH AV,"Oakland, CA"
29116,Street Lights,3151 98TH AV,"Oakland, CA"
29117,Street Lights,9790 LAS VEGAS AV,"Oakland, CA"
29118,Street Lights,3101 98TH AV,"Oakland, CA"
29119,Street Lights,3001 98TH AV,"Oakland, CA"
29120,Street Lights,2901 98TH AV,"Oakland, CA"
29121,Street Lights,2801 98TH AV,"Oakland, CA"
29122,Street Lights,2729 98TH AV,"Oakland, CA"
29123,Street Lights,2701 98TH AV,"Oakland, CA"
29124,Street Lights,2740 98TH AV,"Oakland, CA"
29125,Street Lights,2740 98TH AV,"Oakland, CA"
29126,Street Lights,9801 STANLEY AV,"Oakland, CA"
29127,Street Lights,2800 98TH AV,"Oakland, CA"
29128,Street Lights,2900 98TH AV,"Oakland, CA"
29129,Street Lights,3198 98TH AV,"Oakland, CA"
29130,Street Lights,3150 98TH AV,"Oakland, CA"
29131,Street Lights,3100 98TH AV,"Oakland, CA"
29132,Street Lights,3000 98TH AV,"Oakland, CA"
29133,Street Lights,9651 STEARNS AV,"Oakland, CA"
29134,Street Lights,0 SENECA ST,"Oakland, CA"
29135,Street Lights,9030 SENECA ST,"Oakland, CA"
29136,Street Lights,0 CHEROKEE,"Oakland, CA"
29137,Street Lights,9069 GOLF LINKS RD,"Oakland, CA"
29138,Street Lights,9121 GOLF LINKS RD,"Oakland, CA"
29139,Street Lights,9203 GOLF LINKS RD,"Oakland, CA"
29140,Street Lights,9227 GOLF LINKS RD,"Oakland, CA"
29141,Street Lights,9241 GOLF LINKS RD,"Oakland, CA"
29142,Street Lights,9411 GOLF LINKS RD,"Oakland, CA"
29143,Street Lights,9501 GOLF LINKS RD,"Oakland, CA"
29144,Street Lights,9529 GOLF LINKS RD,"Oakland, CA"
29145,Street Lights,3297 ALCALA AV,"Oakland, CA"
29146,Street Lights,3291 ALCALA AV,"Oakland, CA"
29147,Street Lights,9775 MOUNTAIN BLVD,"Oakland, CA"
29148,Street Lights,9765 MOUNTAIN BLVD,"Oakland, CA"
29149,Street Lights,9715 MOUNTAIN BLVD,"Oakland, CA"
29150,Street Lights,9230 FLINTRIDGE AV,"Oakland, CA"
29151,Street Lights,9555 STEARNS AV,"Oakland, CA"
29152,Street Lights,9701 LAWLOR ST,"Oakland, CA"
29153,Street Lights,9541 LAWLOR ST,"Oakland, CA"
29154,Street Lights,9647 BURR ST,"Oakland, CA"
29155,Street Lights,9519 BURR ST,"Oakland, CA"
29156,Street Lights,9415 BURR ST,"Oakland, CA"
29157,Street Lights,9117 BURR ST,"Oakland, CA"
29158,Street Lights,9401 MURILLO AV,"Oakland, CA"
29159,Street Lights,9501 CASTLEWOOD ST,"Oakland, CA"
29160,Street Lights,9211 CASTLEWOOD ST,"Oakland, CA"
29161,Street Lights,9323 CASTLEWOOD ST,"Oakland, CA"
29162,Street Lights,9549 CASTLEWOOD ST,"Oakland, CA"
29163,Street Lights,3439 ENCINA WY,"Oakland, CA"
29164,Street Lights,3517 OAK KNOLL BLVD,"Oakland, CA"
29165,Street Lights,3617 CALAFIA AV,"Oakland, CA"
29166,Street Lights,9701 MOUNTAIN BLVD,"Oakland, CA"
29167,Street Lights,3565 CALAFIA AV,"Oakland, CA"
29168,Street Lights,3533 CALAFIA AV,"Oakland, CA"
29169,Street Lights,9841 GOLF LINKS RD,"Oakland, CA"
29170,Street Lights,9811 GOLF LINKS RD,"Oakland, CA"
29171,Street Lights,9621 STEARNS AV,"Oakland, CA"
29172,Street Lights,9659 STEARNS AV,"Oakland, CA"
29173,Street Lights,9533 BURR ST,"Oakland, CA"
29174,Street Lights,9431 BURR ST,"Oakland, CA"
29175,Street Lights,9323 BURR ST,"Oakland, CA"
29176,Street Lights,9305 BURR ST,"Oakland, CA"
29177,Street Lights,9351 BURR ST,"Oakland, CA"
29178,Street Lights,9035 BURR ST,"Oakland, CA"
29179,Street Lights,2625 94TH AV,"Oakland, CA"
29180,Street Lights,800 STANLEY AV,"Oakland, CA"
29181,Street Lights,3525 OAK KNOLL BLVD,"Oakland, CA"
29182,Street Lights,  OAK KNOLL BLVD,"Oakland, CA"
29183,Street Lights,3411 OAK KNOLL BLVD,"Oakland, CA"
29184,Street Lights,9409 MURILLO AV,"Oakland, CA"
29185,Street Lights,9807 CASTLEWOOD ST,"Oakland, CA"
29186,Street Lights,9525 CASTLEWOOD ST,"Oakland, CA"
29187,Street Lights,9411 CASTLEWOOD ST,"Oakland, CA"
29188,Street Lights,9301 CASTLEWOOD ST,"Oakland, CA"
29189,Street Lights,3509 CALAFIA AV,"Oakland, CA"
29190,Street Lights,3549 CALAFIA AV,"Oakland, CA"
29191,Street Lights,9200 FLINTRIDGE LN,"Oakland, CA"
29192,Street Lights,9508 ALCALA AV,"Oakland, CA"
29193,Street Lights,3410 MIRASOL AV,"Oakland, CA"
29194,Street Lights,3448 MIRASOL AV,"Oakland, CA"
29195,Street Lights,9608 LAS VEGAS AV,"Oakland, CA"
29196,Street Lights,9518 LAS VEGAS AV,"Oakland, CA"
29197,Street Lights,9764 ANZA AV,"Oakland, CA"
29198,Street Lights,9690 MOUNTAIN BLVD,"Oakland, CA"
29199,Street Lights,9590 MOUNTAIN BLVD,"Oakland, CA"
29200,Street Lights,9540 MOUNTAIN BLVD,"Oakland, CA"
29201,Street Lights,9336 FLINTRIDGE LN,"Oakland, CA"
29202,Street Lights,3300 ALCALA AV,"Oakland, CA"
29203,Street Lights,3440 OAK KNOLL BLVD,"Oakland, CA"
29204,Street Lights,9530 MOUNTAIN BLVD,"Oakland, CA"
29205,Street Lights,3508 MIRASOL AV,"Oakland, CA"
29206,Street Lights,3424 MIRASOL AV,"Oakland, CA"
29207,Street Lights,9316 MURILLO AV,"Oakland, CA"
29208,Street Lights,9126 GOLF LINKS RD,"Oakland, CA"
29209,Street Lights,9216 GOLF LINKS RD,"Oakland, CA"
29210,Street Lights,9110 GOLF LINKS RD,"Oakland, CA"
29211,Street Lights,9232 GOLF LINKS RD,"Oakland, CA"
29212,Street Lights,9300 GOLF LINKS RD,"Oakland, CA"
29213,Street Lights,9320 GOLF LINKS RD,"Oakland, CA"
29214,Street Lights,9416 GOLF LINKS RD,"Oakland, CA"
29215,Street Lights,9508 GOLF LINKS RD,"Oakland, CA"
29216,Street Lights,9620 GOLF LINKS RD,"Oakland, CA"
29217,Street Lights,3400 OAK KNOLL BLVD,"Oakland, CA"
29218,Street Lights,9560 ALCALA AV,"Oakland, CA"
29219,Street Lights,9530 ALCALA AV,"Oakland, CA"
29220,Street Lights,3451 ENCINA WY,"Oakland, CA"
29221,Street Lights,3456 OAK KNOLL BLVD,"Oakland, CA"
29222,Street Lights,3548 OAK KNOLL BLVD,"Oakland, CA"
29223,Street Lights,9580 MOUNTAIN BLVD,"Oakland, CA"
29224,Street Lights,9660 MOUNTAIN BLVD,"Oakland, CA"
29225,Street Lights,9859 GOLF LINKS RD,"Oakland, CA"
29226,Street Lights,9875 GOLF LINKS RD,"Oakland, CA"
29227,Street Lights,9853 GOLF LINKS RD,"Oakland, CA"
29228,Street Lights,9849 GOLF LINKS RD,"Oakland, CA"
29229,Street Lights,9845 GOLF LINKS RD,"Oakland, CA"
29230,Street Lights,,"Oakland, CA"
29231,Street Lights,,"Oakland, CA"
29232,Street Lights,,"Oakland, CA"
29233,Street Lights,,"Oakland, CA"
29234,Street Lights,,"Oakland, CA"
29235,Street Lights,,"Oakland, CA"
29236,Street Lights,,"Oakland, CA"
29237,Street Lights,,"Oakland, CA"
29238,Street Lights,,"Oakland, CA"
29239,Street Lights,,"Oakland, CA"
29240,Street Lights,,"Oakland, CA"
29241,Street Lights,,"Oakland, CA"
29242,Street Lights,,"Oakland, CA"
29243,Street Lights,,"Oakland, CA"
29244,Street Lights,,"Oakland, CA"
29245,Street Lights,,"Oakland, CA"
29246,Street Lights,,"Oakland, CA"
29247,Street Lights,,"Oakland, CA"
29248,Street Lights,,"Oakland, CA"
29249,Street Lights,,"Oakland, CA"
29250,Street Lights,,"Oakland, CA"
29251,Street Lights,,"Oakland, CA"
29252,Street Lights,,"Oakland, CA"
29253,Street Lights,,"Oakland, CA"
29254,Street Lights,,"Oakland, CA"
29255,Street Lights,,"Oakland, CA"
29256,Street Lights,,"Oakland, CA"
29257,Street Lights,,"Oakland, CA"
29258,Street Lights,,"Oakland, CA"
29259,Street Lights,,"Oakland, CA"
29260,Street Lights,,"Oakland, CA"
29261,Street Lights,,"Oakland, CA"
29262,Street Lights,,"Oakland, CA"
29263,Street Lights,,"Oakland, CA"
29264,Street Lights,,"Oakland, CA"
29265,Street Lights,,"Oakland, CA"
29266,Street Lights,,"Oakland, CA"
29267,Street Lights,,"Oakland, CA"
29268,Street Lights,,"Oakland, CA"
29269,Street Lights,,"Oakland, CA"
29270,Street Lights,,"Oakland, CA"
29271,Street Lights,,"Oakland, CA"
29272,Street Lights,,"Oakland, CA"
29273,Street Lights,,"Oakland, CA"
29274,Street Lights,,"Oakland, CA"
29275,Street Lights,,"Oakland, CA"
29276,Street Lights,,"Oakland, CA"
29277,Street Lights,,"Oakland, CA"
29278,Street Lights,,"Oakland, CA"
29279,Street Lights,,"Oakland, CA"
29280,Street Lights,,"Oakland, CA"
29281,Street Lights,,"Oakland, CA"
29282,Street Lights,,"Oakland, CA"
29283,Street Lights,,"Oakland, CA"
29284,Street Lights,,"Oakland, CA"
29285,Street Lights,,"Oakland, CA"
29286,Street Lights,,"Oakland, CA"
29287,Street Lights,,"Oakland, CA"
29288,Street Lights,,"Oakland, CA"
29289,Street Lights,,"Oakland, CA"
29290,Street Lights,,"Oakland, CA"
29291,Street Lights,,"Oakland, CA"
29292,Street Lights,,"Oakland, CA"
29293,Street Lights,,"Oakland, CA"
29294,Street Lights,,"Oakland, CA"
29295,Street Lights,,"Oakland, CA"
29296,Street Lights,,"Oakland, CA"
29297,Street Lights,9724 MOUNTAIN BLVD,"Oakland, CA"
29298,Street Lights,9764 MOUNTAIN BLVD,"Oakland, CA"
29299,Street Lights,9780 MOUNTAIN BLVD,"Oakland, CA"
29300,Street Lights,9831 GOLF LINKS RD,"Oakland, CA"
29301,Street Lights,9750 GOLF LINKS RD,"Oakland, CA"
29302,Street Lights,9730 GOLF LINKS RD,"Oakland, CA"
29303,Street Lights,9700 GOLF LINKS RD,"Oakland, CA"
29304,Street Lights,9616 LAS VEGAS AV,"Oakland, CA"
29305,Street Lights,9500 LAS VEGAS AV,"Oakland, CA"
29306,Street Lights,2616 CHEROKEE AV,"Oakland, CA"
29307,Street Lights,2600 CHEROKEE AV,"Oakland, CA"
29308,Street Lights,2568 CHEROKEE AV,"Oakland, CA"
29309,Street Lights,2550 CHEROKEE AV,"Oakland, CA"
29310,Street Lights,2580 CHEROKEE AV,"Oakland, CA"
29311,Street Lights,9505 STEARNS AV,"Oakland, CA"
29312,Street Lights,9034 SENECA ST,"Oakland, CA"
29313,Street Lights,9004 SENECA ST,"Oakland, CA"
29314,Street Lights,3692 CALAFIA AV,"Oakland, CA"
29315,Street Lights,0 GOLF LINKS RD,"Oakland, CA"
29316,Street Lights,0 GOLF LINKS RD,"Oakland, CA"
29317,Street Lights,9950 GOLF LINKS RD,"Oakland, CA"
29318,Street Lights,9765 BURGOS AV,"Oakland, CA"
29319,Street Lights,3693 DORISA AV,"Oakland, CA"
29320,Street Lights,3675 DORISA AV,"Oakland, CA"
29321,Street Lights,3655 CALAFIA AV,"Oakland, CA"
29322,Street Lights,0 GOLF LINKS RD,"Oakland, CA"
29323,Street Lights,3663 DORISA AV,"Oakland, CA"
29324,Street Lights,3652 DORISA AV,"Oakland, CA"
29325,Street Lights,3643 CALAFIA AV,"Oakland, CA"
29326,Street Lights,0 GOLF LINKS RD,"Oakland, CA"
29327,Street Lights,0 GOLF LINKS RD,"Oakland, CA"
29328,Street Lights,10011 GOLF LINKS RD,"Oakland, CA"
29329,Street Lights,10999 GOLF LINKS RD,"Oakland, CA"
29330,Street Lights,0 GOLF LINKS RD,"Oakland, CA"
29331,Street Lights,0 GOLF LINKS RD,"Oakland, CA"
29332,Street Lights,0 GOLF LINKS RD,"Oakland, CA"
29333,Street Lights,9981 GOLF LINKS RD,"Oakland, CA"
29334,Street Lights,9951 GOLF LINKS RD,"Oakland, CA"
29335,Street Lights,9953 GOLF LINKS RD,"Oakland, CA"
29336,Street Lights,9909 GOLF LINKS RD,"Oakland, CA"
29337,Street Lights,9881 GOLF LINKS RD,"Oakland, CA"
29338,Street Lights,980 ANZA AV,"Oakland, CA"
29339,Street Lights,3684 CALAFIA AV,"Oakland, CA"
29340,Street Lights,3694 CALAFIA AV,"Oakland, CA"
29341,Street Lights,3634 DORISA AV,"Oakland, CA"
29342,Street Lights,10727 MALCOLM AV,"Oakland, CA"
29343,Street Lights,4401 MALCOLM AV,"Oakland, CA"
29344,Street Lights,10732 FALLBROOK WY,"Oakland, CA"
29345,Street Lights,10700 GOLF LINKS RD,"Oakland, CA"
29346,Street Lights,10662 GOLF LINKS RD,"Oakland, CA"
29347,Street Lights,10540 GOLF LINKS RD,"Oakland, CA"
29348,Street Lights,10500 GOLF LINKS RD,"Oakland, CA"
29349,Street Lights,10375 GOLF LINKS RD,"Oakland, CA"
29350,Street Lights,10718 FALLBROOK WY,"Oakland, CA"
29351,Street Lights,10937 CALODEN ST,"Oakland, CA"
29352,Street Lights,10333 GOLF LINKS RD,"Oakland, CA"
29353,Street Lights,10415 GOLF LINKS RD,"Oakland, CA"
29354,Street Lights,10455 GOLF LINKS RD,"Oakland, CA"
29355,Street Lights,10622 GOLF LINKS RD,"Oakland, CA"
29356,Street Lights,10591 GOLF LINKS RD,"Oakland, CA"
29357,Street Lights,10745 GOLF LINKS RD,"Oakland, CA"
29358,Street Lights,10785 GOLF LINKS RD,"Oakland, CA"
29359,Street Lights,10700 FALLBROOK WY,"Oakland, CA"
29360,Street Lights,4456 MALCOLM AV,"Oakland, CA"
29361,Street Lights,4381 MALCOLM AV,"Oakland, CA"
29362,Street Lights,4363 MALCOLM AV,"Oakland, CA"
29363,Street Lights,10703 ETTRICK ST,"Oakland, CA"
29364,Street Lights,4327 MALCOLM AV,"Oakland, CA"
29365,Street Lights,4303 MALCOLM AV,"Oakland, CA"
29366,Street Lights,10700 LOCHARD ST,"Oakland, CA"
29367,Street Lights,10701 ETTRICK ST,"Oakland, CA"
29368,Street Lights,10705 ELVESSA ST,"Oakland, CA"
29369,Street Lights,10701 ELVESSA ST,"Oakland, CA"
29370,Street Lights,10813 ELVESSA ST,"Oakland, CA"
29371,Street Lights,0 SKYLINE BLVD,"Oakland, CA"
29372,Street Lights,0 SKYLINE BLVD,"Oakland, CA"
29373,Street Lights,0 SKYLINE BLVD,"Oakland, CA"
29374,Street Lights,15835 SKYLINE BLVD,"Oakland, CA"
29375,Street Lights,0 SKYLINE BLVD,"Oakland, CA"
29376,Street Lights,0 SKYLINE BLVD,"Oakland, CA"
29377,Street Lights,0 SKYLINE BLVD,"Oakland, CA"
29378,Street Lights,0 SKYLINE BLVD,"Oakland, CA"
29379,Street Lights,0 SKYLINE BLVD,"Oakland, CA"
29380,Street Lights,0 SKYLINE BLVD,"Oakland, CA"
29381,Street Lights,0 SKYLINE BLVD,"Oakland, CA"
29382,Street Lights,0 SKYLINE BLVD,"Oakland, CA"
29383,Street Lights,0 SKYLINE BLVD,"Oakland, CA"
29384,Street Lights,0 SKYLINE BLVD,"Oakland, CA"
29385,Street Lights,0 SKYLINE BLVD,"Oakland, CA"
29386,Street Lights,0 SKYLINE BLVD,"Oakland, CA"
29387,Street Lights,0 SKYLINE BLVD,"Oakland, CA"
29388,Street Lights,4834 STACY ST,"Oakland, CA"
29389,Street Lights,4818 STACY ST,"Oakland, CA"
29390,Street Lights,4800 STACY ST,"Oakland, CA"
29391,Street Lights,10826 COTTER ST,"Oakland, CA"
29392,Street Lights,4949 STACY ST,"Oakland, CA"
29393,Street Lights,4923 STACY ST,"Oakland, CA"
29394,Street Lights,4766 SCOTIA AV,"Oakland, CA"
29395,Street Lights,4722 DUNKIRK AV,"Oakland, CA"
29396,Street Lights,4836 SHETLAND AV,"Oakland, CA"
29397,Street Lights,4856 SHETLAND AV,"Oakland, CA"
29398,Street Lights,4882 SHETLAND AV,"Oakland, CA"
29399,Street Lights,5011 SCOTIA AV,"Oakland, CA"
29400,Street Lights,5001 SCOTIA AV,"Oakland, CA"
29401,Street Lights,24 MAYDON CT,"Oakland, CA"
29402,Street Lights,20 MARVIN CT,"Oakland, CA"
29403,Street Lights,38 MERLIN CT,"Oakland, CA"
29404,Street Lights,4740 DUNKIRK AV,"Oakland, CA"
29405,Street Lights,4734 SHETLAND AV,"Oakland, CA"
29406,Street Lights,10730 COTTER ST,"Oakland, CA"
29407,Street Lights,10852 GOLF LINKS RD,"Oakland, CA"
29408,Street Lights,10840 GOLF LINKS RD,"Oakland, CA"
29409,Street Lights,4639 SCOTIA AV,"Oakland, CA"
29410,Street Lights,4733 SCOTIA AV,"Oakland, CA"
29411,Street Lights,36 KEY CT,"Oakland, CA"
29412,Street Lights,10704 COTTER ST,"Oakland, CA"
29413,Street Lights,10831 CALODEN ST,"Oakland, CA"
29414,Street Lights,4722 STACY ST,"Oakland, CA"
29415,Street Lights,4801 DUNKIRK AV,"Oakland, CA"
29416,Street Lights,2829 DUNKIRK AV,"Oakland, CA"
29417,Street Lights,10911 GLEN ARTNEY ST,"Oakland, CA"
29418,Street Lights,4966 SCOTIA AV,"Oakland, CA"
29419,Street Lights,4944 SCOTIA AV,"Oakland, CA"
29420,Street Lights,4928 SCOTIA AV,"Oakland, CA"
29421,Street Lights,4900 SCOTIA AV,"Oakland, CA"
29422,Street Lights,10911 GOLF LINKS RD,"Oakland, CA"
29423,Street Lights,10969 GOLF LINKS RD,"Oakland, CA"
29424,Street Lights,10941 GOLF LINKS RD,"Oakland, CA"
29425,Street Lights,7600 OAKPORT ST,"Oakland, CA"
29426,Street Lights,7589 OAKPORT ST,"Oakland, CA"
29427,Street Lights,7577 OAKPORT ST,"Oakland, CA"
29428,Street Lights,7499 OAKPORT ST,"Oakland, CA"
29429,Street Lights,7465 OAKPORT ST,"Oakland, CA"
29430,Street Lights,7389 OAKPORT ST,"Oakland, CA"
29431,Street Lights,7273 OAKPORT ST,"Oakland, CA"
29432,Street Lights,401 HASSLER WY,"Oakland, CA"
29433,Street Lights,6560 S. COLISEUM WY,"Oakland, CA"
29434,Street Lights,6520 S. COLISEUM WY,"Oakland, CA"
29435,Street Lights,490 HASSLER WY,"Oakland, CA"
29436,Street Lights,470 HASSLER WY,"Oakland, CA"
29437,Street Lights,450 HASSLER WY,"Oakland, CA"
29438,Street Lights,420 HASSLER WY,"Oakland, CA"
29439,Street Lights,400 HASSLER WY,"Oakland, CA"
29440,Street Lights,431 HASSLER WY,"Oakland, CA"
29441,Street Lights,441 HASSLER WY,"Oakland, CA"
29442,Street Lights,461 HASSLER WY,"Oakland, CA"
29443,Street Lights,481 HASSLER WY,"Oakland, CA"
29444,Street Lights,7601 OAKPORT ST,"Oakland, CA"
29445,Street Lights,7626 OAKPORT ST,"Oakland, CA"
29446,Street Lights,7657 OAKPORT ST,"Oakland, CA"
29447,Street Lights,7677 OAKPORT ST,"Oakland, CA"
29448,Street Lights,7681 OAKPORT ST,"Oakland, CA"
29449,Street Lights,7691 OAKPORT ST,"Oakland, CA"
29450,Street Lights,7701 OAKPORT ST,"Oakland, CA"
29451,Street Lights,7721 OAKPORT ST,"Oakland, CA"
29452,Street Lights,7751 OAKPORT ST,"Oakland, CA"
29453,Street Lights,6501 S. COLISEUM WY,"Oakland, CA"
29454,Street Lights,6555 S. COLISEUM WY,"Oakland, CA"
29455,Street Lights,499 HASSLER WY,"Oakland, CA"
29456,Street Lights,8100 SAN LEANDRO ST,"Oakland, CA"
29457,Street Lights,8021 SAN LEANDRO ST,"Oakland, CA"
29458,Street Lights,201 OFF RAMP,"Oakland, CA"
29459,Street Lights,200 ON RAMP,"Oakland, CA"
29460,Street Lights,699 HEGENBERGER RD,"Oakland, CA"
29461,Street Lights,700 85TH AV,"Oakland, CA"
29462,Street Lights,710 85TH AV,"Oakland, CA"
29463,Street Lights,720 85TH AV,"Oakland, CA"
29464,Street Lights,730 85TH AV,"Oakland, CA"
29465,Street Lights,8454 SAN LEANDRO ST,"Oakland, CA"
29466,Street Lights,8450 SAN LEANDRO ST,"Oakland, CA"
29467,Street Lights,8438 SAN LEANDRO ST,"Oakland, CA"
29468,Street Lights,8420 SAN LEANDRO ST,"Oakland, CA"
29469,Street Lights,8350 SAN LEANDRO ST,"Oakland, CA"
29470,Street Lights,8274 SAN LEANDRO ST,"Oakland, CA"
29471,Street Lights,8200 SAN LEANDRO ST,"Oakland, CA"
29472,Street Lights,8120 SAN LEANDRO ST,"Oakland, CA"
29473,Street Lights,8102 SAN LEANDRO ST,"Oakland, CA"
29474,Street Lights,8020 SAN LEANDRO ST,"Oakland, CA"
